OWNER,NAME,TYPE,LINE,POSITION,TEXT
SYSTEM,VW_DWH_CVENDZONA,VIEW,0,0,"ORA-04063: view ""SYSTEM.VW_DWH_VENDZONA"" tiene errores"
SYSTEM,VW_DWH_LINEAS,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_DWH_SUBLINEAS,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_DWH_UNIDNEGO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_DWH_VENDZONA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_EGRESO_EMPLEADOS,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_EXAMPLE,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_EXIST_ART,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_EXIST_LOTE,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_EXIST_LOTE_ANT,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_EXIST_LOTE_WEB,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_GEN_PROCESOS,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_GUIAREMISION,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_GUIAREMISION_TR,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_GUIAREMISION_VN,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_IMP_CABECERA_NOTAPEDIDO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_IMP_CABECERA_REGSANITARIO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_IMP_DETALLE_NOTAPEDIDO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_IMP_DETALLE_REGSANITARIO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_IMP_IMPORACION,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_IMP_PRELIQUIDACION_GASTOS,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_INV_ARTICULO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_INV_ARTICULOS,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_INV_CABECERA_CAMBIOPRES,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_INV_CABECERA_COSTOADIC,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_INV_CABECERA_ENTRADA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_INV_CABECERA_IMPORTAC,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_INV_CABECERA_ORDENPROD,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_INV_CABECERA_RECETA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_INV_CABECERA_REQBODEGA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_INV_CABECERA_TRANSBODEGA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_INV_DETALLE_CAMBIOPRES,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_INV_DETALLE_ENTRADASALIDA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_INV_DETALLE_IMPORTACION,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_INV_DETALLE_MOVIMIENTO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_INV_DETALLE_RECETA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_INV_DETALLE_REQBODEGA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_LOTE,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_NOTASDEBITO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_OFICINA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_OFICINA_REPORTES_DEP,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_RECIBO_COBRO_D,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_RECIBO_COBRO_R,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_RETENCION,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_RHH_ANTICIPOEMPLEADOS,VIEW,0,0,"ORA-04063: view ""SYSTEM.VW_RHH_CABECERA_CREDITOS"" tiene errores"
SYSTEM,VW_RHH_CABECERA_CREDITOS,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_RHH_CABECERA_EMPLEADO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_RHH_CABECERA_HORASEXTRAS,VIEW,0,0,"ORA-04063: view ""SYSTEM.VW_RHH_DETALLE_HORASEXTRAS"" tiene errores"
SYSTEM,VW_RHH_CABECERA_LIQUIDACION,VIEW,0,0,"ORA-04063: view ""SYSTEM.VW_RHH_CABECERA_EMPLEADO"" tiene errores"
SYSTEM,VW_RHH_CABECERA_PROVISION,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_RHH_CABECERA_SALIDAPERS,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_RHH_DETALLE_HORASEXTRAS,VIEW,0,0,"ORA-04063: view ""SYSTEM.VW_RHH_CABECERA_EMPLEADO"" tiene errores"
SYSTEM,VW_RHH_DETALLE_LIQUIDACION,VIEW,0,0,"ORA-04063: view ""SYSTEM.VW_RHH_CABECERA_EMPLEADO"" tiene errores"
SYSTEM,VW_RHH_DETALLE_VACACIONES,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_RHH_DETALLE_VCTO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_RHH_GASTOSPERSONAL,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_RHH_INGRESOEGRESO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_RHH_LIQUIDACIONEMPLEADOS,VIEW,0,0,"ORA-04063: view ""SYSTEM.VW_RHH_CABECERA_LIQUIDACION"" tiene errores"
SYSTEM,VW_RHH_ROLDEPAGOS,VIEW,0,0,"ORA-04063: view ""SYSTEM.VW_RHH_CABECERA_EMPLEADO"" tiene errores"
SYSTEM,VW_UNIDADES_NEGOCIO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VEN_CABECERA_ANTICIPO,VIEW,0,0,"ORA-04063: view ""SYSTEM.VW_VEN_DETALLE_ANTICIPO"" tiene errores"
SYSTEM,VW_VEN_CABECERA_CHEQUES,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VEN_CABECERA_CLIENTE,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VEN_CABECERA_NOTASCREDITO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VEN_CABECERA_OTROSDEBITOS,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VEN_CABECERA_PLANCOBRO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VEN_CABECERA_PROFORMA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VEN_CABECERA_SOLICITUDCRED,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VENDEDOR_COBROS,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VENDEDORES_REPORTES,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VEN_DETALLE_ANTICIPO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VEN_DETALLE_OTROSDEBITOS,VIEW,0,0,"ORA-04063: view ""SYSTEM.VW_INV_ARTICULO"" tiene errores"
SYSTEM,VW_VEN_DETALLE_PLANCOBRO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VEN_DETALLE_PROFORMA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VEN_DETALLE_SOLICITUDCRED,VIEW,0,0,"ORA-04063: view ""SYSTEM.VW_VEN_CABECERA_CLIENTE"" tiene errores"
SYSTEM,VW_VEN_LISTAPRECIO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VEN_NOTASCREDITO,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VEN_PRESUPUESTOVENTA,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VEN_RUTEROVISITA,VIEW,0,0,"ORA-00904: ""USUAACTU"": identificador no v�lido"
SYSTEM,VW_VENTAS,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VENTAS_AFJ,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VEN_VENDEDORCOBRADOR,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VEN_VENTASPERDIDAS,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VEN_VENTAS_R,VIEW,0,0,ORA-00942: la tabla o vista no existe
SYSTEM,VW_VEN_ZONAS,VIEW,0,0,ORA-00942: la tabla o vista no existe
